2025-08-18 14:37:17.529 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-08-18 14:37:17.529 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2025-08-18 14:37:17.608 [main] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2025-08-18 14:37:17.609 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1446 ms
2025-08-18 14:37:18.448 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@8383a14, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4b691611, org.springframework.security.web.context.SecurityContextHolderFilter@3c3e363, org.springframework.security.web.header.HeaderWriterFilter@54b44879, org.springframework.security.web.authentication.logout.LogoutFilter@73b74615, com.ankai.security.JwtAuthenticationFilter@686cf8ad, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4f8659d0, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@278fe428, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@395a573c, org.springframework.security.web.session.SessionManagementFilter@5a39e554, org.springframework.security.web.access.ExceptionTranslationFilter@15d88c10, org.springframework.security.web.access.intercept.AuthorizationFilter@192b472d]
2025-08-18 14:37:18.682 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-08-18 14:37:18.697 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/api'
2025-08-18 14:37:18.705 [main] INFO  com.ankai.AnKaiBackendApplication - Started AnKaiBackendApplication in 3.252 seconds (process running for 4.301)
2025-08-18 14:39:21.846 [http-nio-8080-exec-1] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-18 14:39:21.846 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-08-18 14:39:21.847 [http-nio-8080-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-08-18 15:09:45.968 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2025-08-18 15:09:46.009 [main] INFO  com.ankai.AnKaiBackendApplication - Starting AnKaiBackendApplication using Java 17.0.15 with PID 28088 (C:\Users\A\Desktop\AnKaiBackend\Ankai_Backend\target\classes started by A in C:\Users\A\Desktop\AnKaiBackend\Ankai_Backend)
2025-08-18 15:09:46.010 [main] INFO  com.ankai.AnKaiBackendApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-18 15:09:47.197 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-18 15:09:47.205 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-08-18 15:09:47.205 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-08-18 15:09:47.205 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2025-08-18 15:09:47.278 [main] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2025-08-18 15:09:47.278 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1225 ms
2025-08-18 15:09:48.016 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@5486ee92, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@20820df0, org.springframework.security.web.context.SecurityContextHolderFilter@3611153f, org.springframework.security.web.header.HeaderWriterFilter@47eaf55c, org.springframework.security.web.authentication.logout.LogoutFilter@4f8659d0, com.ankai.security.JwtAuthenticationFilter@3bbf1c0d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5238896f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@74a85515, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@9e62fb, org.springframework.security.web.session.SessionManagementFilter@5896cb9c, org.springframework.security.web.access.ExceptionTranslationFilter@349312d5, org.springframework.security.web.access.intercept.AuthorizationFilter@2a7bc16b]
2025-08-18 15:09:48.220 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-08-18 15:09:48.237 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path '/api'
